datatime,ningjie_shuiliuliang_youxuanzhi,gaoya_geishuiliuliang_youxuanzhi,chuyangqi_tiaojiefa_weizhifankui,ranji_fuhe,qiji_fuhe,chuyangqi_rukou_yali,diya_qibao_yali_youxuanzhi,diya_zhuqiliuliang_youxuanzhi,gaoya_jianwenshui_liuliang,ranji_paiqi_wendu,diya_qibao_shuiwei_youxuanzhi
2024-03-01 14:58:30,42.9967,33.3683,0.418967,0.22738,0.328759,0.070374,0.110206,3.3253,1.8568,16.42641,-355.8159
2024-03-01 14:58:31,42.9967,33.3683,0.409667,0.22338,0.328759,0.070174,0.110106,3.3253,1.8568,16.44541,-355.84348
2024-03-01 14:58:32,42.9967,33.3683,0.414367,0.22338,0.328759,0.069974,0.110006,3.3253,1.8568,16.46431,-355.86823
2024-03-01 14:58:33,42.9967,33.3683,0.423567,0.21928,0.330759,0.070074,0.110006,3.3253,1.8568,16.50221,-355.76602
2024-03-01 14:58:34,42.9967,33.3683,0.428167,0.22338,0.326759,0.069974,0.110106,3.3253,1.8568,16.52111,-354.14218
2024-03-01 14:58:35,42.9967,33.3683,0.405067,0.22338,0.328759,0.070074,0.111006,3.3253,1.8568,16.559011,-350.3541
2024-03-01 14:58:36,42.9967,33.3683,0.414367,0.21928,0.328759,0.070074,0.111406,3.3253,1.8568,16.577911,-346.40848
2024-03-01 14:58:37,42.9967,33.3683,0.437467,0.21528,0.328759,0.070074,0.111606,3.3253,1.8568,16.615812,-343.48904
2024-03-01 14:58:38,42.9967,33.3683,0.444367,0.21928,0.328759,0.069974,0.111606,3.3253,1.8568,16.634712,-341.90436
2024-03-01 14:58:39,42.9967,33.3683,0.402767,0.22338,0.328759,0.070074,0.111506,3.3253,1.8568,16.672512,-341.25632
2024-03-01 14:58:40,42.9967,33.3683,0.411967,0.22338,0.328759,0.069974,0.111506,3.3253,1.8568,16.691511,-341.62393
2024-03-01 14:58:41,42.9967,33.3683,0.414367,0.22338,0.330759,0.070074,0.111406,3.3253,1.8568,16.710411,-342.67392
2024-03-01 14:58:42,42.9967,33.3683,0.432867,0.22738,0.328759,0.070074,0.111306,3.3253,1.8568,16.748312,-344.0191
2024-03-01 14:58:43,42.9967,33.3683,0.416667,0.22338,0.330759,0.069974,0.111206,3.3253,1.8568,16.767212,-345.22903
2024-03-01 14:58:44,42.9967,33.3683,0.409667,0.22738,0.326759,0.069974,0.111106,3.3253,1.8568,16.805113,-346.0895
2024-03-01 14:58:45,42.9967,33.3683,0.395767,0.22338,0.330759,0.070074,0.111106,3.3253,1.8568,16.824013,-346.47363
2024-03-01 14:58:46,42.9967,33.3683,0.416667,0.22738,0.328759,0.069974,0.111006,3.3253,1.8568,16.861813,-346.6056
2024-03-01 14:58:47,42.9967,33.3683,0.416667,0.22738,0.330759,0.070074,0.110906,3.3253,1.8568,16.880812,-346.7635
2024-03-01 14:58:48,42.9967,33.3683,0.414367,0.22338,0.326759,0.069974,0.110806,3.3253,1.8568,16.918612,-347.3139
2024-03-01 14:58:49,42.9967,33.3683,0.409667,0.23148,0.328759,0.070074,0.110806,3.3253,1.8568,16.93761,-348.0659
2024-03-01 14:58:50,42.9967,33.3683,0.407367,0.21928,0.328759,0.070074,0.110706,3.3253,1.8568,16.95651,-348.95767
2024-03-01 14:58:51,42.9967,33.3683,0.414367,0.21928,0.330759,0.070074,0.110706,3.3253,1.8568,16.994411,-349.93958
2024-03-01 14:58:52,42.9967,33.3683,0.409667,0.22338,0.328759,0.069974,0.110606,3.3253,1.8568,17.013311,-350.8824
2024-03-01 14:58:53,42.9967,33.3683,0.388867,0.22738,0.328759,0.069974,0.110506,3.3253,1.8568,17.051212,-351.73782
2024-03-01 14:58:54,42.9967,33.3683,0.411967,0.22338,0.326759,0.069974,0.110406,3.3253,1.8568,17.070112,-352.51163
2024-03-01 14:58:55,42.9967,33.3683,0.402767,0.22338,0.326759,0.070074,0.110306,3.3253,1.8568,17.089012,-353.02798
2024-03-01 14:58:56,42.9967,33.3683,0.437467,0.22338,0.330759,0.070074,0.110306,3.3253,1.8568,17.126913,-353.492
2024-03-01 14:58:57,42.9967,33.3683,0.402767,0.22738,0.328759,0.070074,0.110206,3.3253,1.8568,17.145813,-354.07407
2024-03-01 14:58:58,42.9967,33.3683,0.414367,0.23148,0.328759,0.069974,0.110106,3.3253,1.8568,17.164713,-354.79428
2024-03-01 14:58:59,42.9967,33.3683,0.428167,0.22338,0.328759,0.070074,0.110006,3.3253,1.8568,17.202614,-355.6089
2024-03-01 14:59:00,42.9967,33.3683,0.402767,0.22738,0.330759,0.069974,0.110006,3.3253,1.8568,17.221514,-356.2596
2024-03-01 14:59:01,42.9967,33.3683,0.409667,0.22338,0.328759,0.069974,0.109906,3.3253,1.8568,17.259415,-356.74606
2024-03-01 14:59:02,42.9967,33.3683,0.409667,0.21528,0.326759,0.069974,0.109906,3.3253,1.8568,17.278315,-357.16077
2024-03-01 14:59:03,42.9967,33.3683,0.418967,0.22338,0.330759,0.069974,0.109806,3.3253,1.8568,17.297314,-357.3481
2024-03-01 14:59:04,42.9967,33.3683,0.416667,0.21928,0.328759,0.069974,0.109706,3.3253,1.8568,17.335114,-357.39215
2024-03-01 14:59:05,42.9967,33.3683,0.407367,0.22738,0.330759,0.069974,0.109706,3.3253,1.8568,17.354013,-357.38895
2024-03-01 14:59:06,42.9967,33.3683,0.405067,0.23548,0.328759,0.069874,0.109606,3.3253,1.8568,17.391914,-357.3949
2024-03-01 14:59:07,42.9967,33.3683,0.411967,0.23148,0.330759,0.069974,0.109506,3.3253,1.8568,17.410814,-357.45435
2024-03-01 14:59:08,42.9967,33.3683,0.423567,0.23148,0.328759,0.069874,0.109506,3.3253,1.8568,17.429813,-357.64145
2024-03-01 14:59:09,42.9967,33.3683,0.416667,0.22338,0.330759,0.069974,0.109406,3.3253,1.8568,17.467613,-357.79456
2024-03-01 14:59:10,42.9967,33.3683,0.432867,0.23148,0.328759,0.069974,0.109306,3.3253,1.8568,17.486612,-357.8048
2024-03-01 14:59:11,42.9967,33.3683,0.416667,0.22738,0.330759,0.069974,0.109306,3.3253,1.8568,17.505512,-357.80432
2024-03-01 14:59:12,42.9967,33.3683,0.430567,0.22338,0.328759,0.070074,0.109306,3.3253,1.8568,17.543312,-357.8504
2024-03-01 14:59:13,42.9967,33.3683,0.432867,0.21928,0.330759,0.069974,0.109306,3.3253,1.8568,17.562311,-357.43802
2024-03-01 14:59:14,42.9967,33.3683,0.418967,0.22738,0.328759,0.069874,0.109306,3.3253,1.8568,17.581211,-356.52234
2024-03-01 14:59:15,42.9967,33.3683,0.409667,0.22738,0.328759,0.069874,0.109606,3.3253,1.8568,17.619112,-354.64096
2024-03-01 14:59:16,42.9967,33.3683,0.405067,0.22738,0.326759,0.069974,0.110006,3.3253,1.8568,17.638012,-351.95926
2024-03-01 14:59:17,42.9967,33.3683,0.421267,0.22338,0.330759,0.070074,0.110306,3.3253,1.8568,17.656912,-349.22183
2024-03-01 14:59:18,42.9967,33.3683,0.407367,0.22738,0.328759,0.069974,0.110406,3.3253,1.8568,17.67591,-347.55112
2024-03-01 14:59:19,42.9967,33.3683,0.395767,0.22738,0.328759,0.069874,0.110306,3.3253,1.8568,17.71371,-346.8164
2024-03-01 14:59:20,42.9967,33.3683,0.405067,0.22338,0.328759,0.069974,0.110406,3.3253,1.8568,17.73271,-346.2728
2024-03-01 14:59:21,42.9967,33.3683,0.421267,0.22338,0.328759,0.069974,0.110406,3.3253,1.8568,17.75161,-345.9949
2024-03-01 14:59:22,42.9967,33.3683,0.411967,0.22738,0.326759,0.069974,0.110406,3.3253,1.8568,17.78941,-346.10928
2024-03-01 14:59:23,42.9967,33.3683,0.416667,0.22338,0.330759,0.069974,0.110306,3.3253,1.8568,17.808409,-346.61084
2024-03-01 14:59:24,42.9967,33.3683,0.414367,0.22738,0.328759,0.069974,0.110206,3.3253,1.8568,17.827309,-347.38446
2024-03-01 14:59:25,42.9967,33.3683,0.409667,0.22738,0.330759,0.070074,0.110106,3.3253,1.8568,17.846209,-348.2511
2024-03-01 14:59:26,42.9967,33.3683,0.407367,0.22338,0.328759,0.070074,0.110006,3.3253,1.8568,17.88411,-349.071
2024-03-01 14:59:27,42.9967,33.3683,0.430567,0.22738,0.328759,0.069974,0.109906,3.3253,1.8568,17.90301,-349.8732
2024-03-01 14:59:28,42.9967,33.3683,0.411967,0.22338,0.328759,0.070074,0.109806,3.3253,1.8568,17.922009,-350.56174
2024-03-01 14:59:29,42.9967,33.3683,0.409667,0.22738,0.330759,0.069974,0.109806,3.3253,1.8568,17.940908,-351.23022
2024-03-01 14:59:30,42.9967,33.3683,0.388867,0.22738,0.330759,0.070074,0.109706,3.3253,1.8568,17.959808,-351.8415
2024-03-01 14:59:31,42.9967,33.3683,0.400467,0.22338,0.330759,0.069974,0.109706,3.3253,1.8568,17.99771,-352.4996
2024-03-01 14:59:32,42.9967,33.3683,0.423567,0.22338,0.326759,0.070174,0.109606,3.3253,1.8568,18.01661,-353.24213
2024-03-01 14:59:33,42.9967,33.3683,0.418967,0.22338,0.328759,0.069974,0.109506,3.3253,1.8568,18.03551,-353.9587
2024-03-01 14:59:34,42.9967,33.3683,0.407367,0.23548,0.328759,0.069974,0.109406,3.3253,1.8568,18.054508,-354.79416
2024-03-01 14:59:35,42.9967,33.3683,0.421267,0.22738,0.330759,0.069974,0.109306,3.3253,1.8568,18.073408,-355.43088
2024-03-01 14:59:36,42.9967,33.3683,0.421267,0.23148,0.328759,0.069874,0.109306,3.3253,1.8568,18.11131,-355.66263
2024-03-01 14:59:37,42.9967,33.3683,0.416667,0.22338,0.328759,0.069874,0.109506,3.3253,1.8568,18.130209,-354.0631
2024-03-01 14:59:38,42.9967,33.3683,0.402767,0.22338,0.328759,0.069774,0.110306,3.3253,1.8568,18.149109,-350.4646
2024-03-01 14:59:39,42.9967,33.3683,0.388867,0.21928,0.328759,0.069774,0.110706,3.3253,1.8568,18.168108,-347.12753
2024-03-01 14:59:40,42.9967,33.3683,0.430567,0.23148,0.328759,0.069674,0.110806,3.3253,1.8568,18.187008,-344.94955
2024-03-01 14:59:41,42.9967,33.3683,0.409667,0.22738,0.328759,0.069774,0.110906,3.3253,1.8568,18.224808,-343.76535
2024-03-01 14:59:42,42.9967,33.3683,0.411967,0.21928,0.326759,0.069674,0.110906,3.3253,1.8568,18.243807,-343.21527
2024-03-01 14:59:43,42.9967,33.3683,0.405067,0.22738,0.326759,0.069974,0.111006,3.3253,1.8568,18.262707,-343.35132
2024-03-01 14:59:44,42.9967,33.3683,0.423567,0.22338,0.328759,0.069874,0.110906,3.3253,1.8568,18.281607,-343.94177
2024-03-01 14:59:45,42.9967,33.3683,0.411967,0.22738,0.328759,0.069774,0.110806,3.3253,1.8568,18.300606,-344.61237
2024-03-01 14:59:46,42.9967,33.3683,0.409667,0.23548,0.328759,0.069774,0.110706,3.3253,1.8568,18.338406,-345.24213
2024-03-01 14:59:47,42.9967,33.3683,0.416667,0.22738,0.328759,0.069574,0.110606,3.3253,1.8568,18.357405,-345.6491
2024-03-01 14:59:48,42.9967,33.3683,0.425867,0.22738,0.326759,0.069774,0.110506,3.3253,1.8568,18.376305,-345.83145
2024-03-01 14:59:49,42.9967,33.3683,0.416667,0.21928,0.328759,0.069774,0.110406,3.3253,1.8568,18.395205,-346.0846
2024-03-01 14:59:50,42.9967,33.3683,0.418967,0.22338,0.326759,0.069674,0.110306,3.3253,1.8568,18.414204,-346.6408
2024-03-01 14:59:51,42.9967,33.3683,0.398067,0.22738,0.328759,0.069674,0.110206,3.3253,1.8568,18.433104,-347.32724
2024-03-01 14:59:52,42.9967,33.3683,0.402767,0.22738,0.330759,0.069674,0.110106,3.3253,1.8568,18.452003,-348.213
2024-03-01 14:59:53,42.9967,33.3683,0.405067,0.21928,0.328759,0.069774,0.110006,3.3253,1.8568,18.489904,-349.17554
2024-03-01 14:59:54,42.9967,33.3683,0.391167,0.22338,0.326759,0.069774,0.110006,3.3253,1.8568,18.508804,-349.98865
2024-03-01 14:59:55,42.9967,33.3683,0.432867,0.22738,0.328759,0.069674,0.110006,3.3253,1.8568,18.527704,-350.82193
2024-03-01 14:59:56,42.9967,33.3683,0.421267,0.21928,0.328759,0.069774,0.109906,3.3253,1.8568,18.546703,-351.04233
2024-03-01 14:59:57,42.9967,33.3683,0.425867,0.22738,0.328759,0.069774,0.110006,3.3253,1.8568,18.565603,-350.35196
2024-03-01 14:59:58,42.9967,33.3683,0.416667,0.22738,0.328759,0.069774,0.110306,3.3253,1.8568,18.584503,-349.0002
2024-03-01 14:59:59,42.9967,33.3683,0.428167,0.21928,0.330759,0.069774,0.110506,3.3253,1.8568,18.603502,-347.80377
2024-03-01 15:00:00,42.9967,33.3683,0.414352,0.22338,0.328759,0.069815,0.110633,3.3253,1.8568,18.622389,-347.26996
2024-03-01 15:00:01,42.9967,33.3683,0.428152,0.22738,0.326759,0.069815,0.110633,3.3253,1.8568,18.641289,-347.02838
2024-03-01 15:00:02,42.9967,33.3683,0.402752,0.22738,0.326759,0.069815,0.110733,3.3253,1.8568,18.660189,-347.06772
2024-03-01 15:00:03,42.9967,33.3683,0.409652,0.22738,0.330759,0.069815,0.110733,3.3253,1.8568,18.679188,-346.65204
2024-03-01 15:00:04,42.9967,33.3683,0.405052,0.22338,0.328759,0.069815,0.110833,3.3253,1.8568,18.698088,-346.07428
2024-03-01 15:00:05,42.9967,33.3683,0.407352,0.22338,0.328759,0.069715,0.110933,3.3253,1.8568,18.716988,-345.38202
2024-03-01 15:00:06,42.9967,33.3683,0.411952,0.22738,0.328759,0.069715,0.110933,3.3253,1.8568,18.735987,-344.89005
2024-03-01 15:00:07,42.9967,33.3683,0.411952,0.22338,0.328759,0.069815,0.110933,3.3253,1.8568,18.773787,-344.65128
2024-03-01 15:00:08,42.9967,33.3683,0.395752,0.21928,0.328759,0.069815,0.110833,3.3253,1.8568,18.792786,-344.6247
2024-03-01 15:00:09,42.9967,33.3683,0.405052,0.22338,0.328759,0.069815,0.110833,3.3253,1.8568,18.811686,-345.07986
2024-03-01 15:00:10,42.9967,33.3683,0.405052,0.23148,0.328759,0.069815,0.110733,3.3253,1.8568,18.830585,-345.66272
2024-03-01 15:00:11,42.9967,33.3683,0.416652,0.22738,0.326759,0.069815,0.110733,3.3253,1.8568,18.849585,-346.38953
2024-03-01 15:00:12,42.9967,33.3683,0.453652,0.23148,0.328759,0.069815,0.110633,3.3253,1.8568,18.868484,-346.85626
2024-03-01 15:00:13,42.9967,33.3683,0.421252,0.22738,0.328759,0.069815,0.110533,3.3253,1.8568,18.887384,-347.0152
2024-03-01 15:00:14,42.9967,33.3683,0.409652,0.22738,0.328759,0.069815,0.110533,3.3253,1.8568,18.906284,-347.0345
2024-03-01 15:00:15,42.9967,33.3683,0.405052,0.22338,0.330759,0.069815,0.110533,3.3253,1.8568,18.925283,-346.93307
2024-03-01 15:00:16,42.9967,33.3683,0.428152,0.22338,0.328759,0.069815,0.110533,3.3253,1.8568,18.944183,-346.76785
2024-03-01 15:00:17,42.9967,33.3683,0.414352,0.22738,0.328759,0.069815,0.110533,3.3253,1.8568,18.963083,-346.48657
2024-03-01 15:00:18,42.9967,33.3683,0.416652,0.22338,0.328759,0.069815,0.110633,3.3253,1.8568,18.982082,-346.15222
2024-03-01 15:00:19,42.9967,33.3683,0.430552,0.22338,0.328759,0.069715,0.110933,3.3253,1.8568,19.000982,-345.60956
2024-03-01 15:00:20,42.9967,33.3683,0.439752,0.22338,0.326759,0.069815,0.111233,3.3253,1.8568,19.019882,-344.91946
2024-03-01 15:00:21,42.9967,33.3683,0.416652,0.22338,0.328759,0.069815,0.111533,3.3253,1.8568,19.038881,-344.2426
2024-03-01 15:00:22,42.9967,33.3683,0.409652,0.21928,0.326759,0.069815,0.111533,3.3253,1.8568,19.057781,-343.84375
2024-03-01 15:00:23,42.9967,33.3683,0.402752,0.22738,0.330759,0.069815,0.111533,3.3253,1.8568,19.076681,-343.80435
2024-03-01 15:00:24,42.9967,33.3683,0.418952,0.22738,0.328759,0.069715,0.111433,3.3253,1.8568,19.09568,-344.17148
2024-03-01 15:00:25,42.9967,33.3683,0.395752,0.22738,0.328759,0.069715,0.111333,3.3253,1.8568,19.11458,-344.6343
2024-03-01 15:00:26,42.9967,33.3683,0.402752,0.22738,0.326759,0.069815,0.111233,3.3253,1.8568,19.13348,-345.18002
2024-03-01 15:00:27,42.9967,33.3683,0.400452,0.22738,0.328759,0.069815,0.111133,3.3253,1.8568,19.15238,-345.7872
2024-03-01 15:00:28,42.9967,33.3683,0.414352,0.22738,0.328759,0.069815,0.111033,3.3253,1.8568,19.17138,-346.5085
2024-03-01 15:00:29,42.9967,33.3683,0.416652,0.22338,0.326759,0.069815,0.110933,3.3253,1.8568,19.190279,-347.25745
2024-03-01 15:00:30,42.9967,33.3683,0.402752,0.22738,0.326759,0.069815,0.110833,3.3253,1.8568,19.209179,-347.8536
2024-03-01 15:00:31,42.9967,33.3683,0.400452,0.21528,0.328759,0.069815,0.110733,3.3253,1.8568,19.209179,-348.35355
2024-03-01 15:00:32,42.9967,33.3683,0.379552,0.22338,0.328759,0.069715,0.110733,3.3253,1.8568,19.228178,-348.8712
2024-03-01 15:00:33,42.9967,33.3683,0.400452,0.22738,0.326759,0.069715,0.110633,3.3253,1.8568,19.247078,-349.4712
2024-03-01 15:00:34,42.9967,33.3683,0.430552,0.22338,0.328759,0.069715,0.110533,3.3253,1.8568,19.265978,-350.3818
2024-03-01 15:00:35,42.9967,33.3683,0.411952,0.22338,0.330759,0.069815,0.110433,3.3253,1.8568,19.284977,-351.20477
2024-03-01 15:00:36,42.9967,33.3683,0.400452,0.22338,0.328759,0.069815,0.110333,3.3253,1.8568,19.303877,-351.96313
2024-03-01 15:00:37,42.9967,33.3683,0.407352,0.22738,0.330759,0.069815,0.110233,3.3253,1.8568,19.322777,-352.81464
2024-03-01 15:00:38,42.9967,33.3683,0.430552,0.22738,0.328759,0.069815,0.110133,3.3253,1.8568,19.341776,-353.65097
2024-03-01 15:00:39,42.9967,33.3683,0.405052,0.23148,0.330759,0.069815,0.110033,3.3253,1.8568,19.360676,-354.48386
2024-03-01 15:00:40,42.9967,33.3683,0.409652,0.22338,0.330759,0.069815,0.110033,3.3253,1.8568,19.379576,-355.2484
2024-03-01 15:00:41,42.9967,33.3683,0.418952,0.22738,0.330759,0.069815,0.109933,3.3253,1.8568,19.398476,-355.95532
2024-03-01 15:00:42,42.9967,33.3683,0.425852,0.21928,0.328759,0.069815,0.109833,3.3253,1.8568,19.417475,-356.5439
2024-03-01 15:00:43,42.9967,33.3683,0.418952,0.22738,0.330759,0.069815,0.109833,3.3253,1.8568,19.417475,-357.22375
2024-03-01 15:00:44,42.9967,33.3683,0.411952,0.22738,0.330759,0.069815,0.109733,3.3253,1.8568,19.436375,-357.78552
2024-03-01 15:00:45,42.9967,33.3683,0.400452,0.22738,0.328759,0.069815,0.109633,3.3253,1.8568,19.455275,-358.29294
2024-03-01 15:00:46,42.9967,33.3683,0.425852,0.22338,0.330759,0.069615,0.109533,3.3253,1.8568,19.474274,-358.68332
2024-03-01 15:00:47,42.9967,33.3683,0.407352,0.21928,0.330759,0.069515,0.109533,3.3253,1.8568,19.493174,-358.99524
2024-03-01 15:00:48,42.9967,33.3683,0.402752,0.22338,0.328759,0.069515,0.109433,3.3253,1.8568,19.512074,-359.25552
2024-03-01 15:00:49,42.9967,33.3683,0.405052,0.22338,0.328759,0.069415,0.109333,3.3253,1.8568,19.531073,-359.27832
2024-03-01 15:00:50,42.9967,33.3683,0.414352,0.22338,0.330759,0.069415,0.109333,3.3253,1.8568,19.549973,-359.4147
2024-03-01 15:00:51,42.9967,33.3683,0.432852,0.22738,0.328759,0.069515,0.109233,3.3253,1.8568,19.549973,-359.35135
2024-03-01 15:00:52,42.9967,33.3683,0.414352,0.22738,0.328759,0.069415,0.109233,3.3253,1.8568,19.568872,-359.37103
2024-03-01 15:00:53,42.9967,33.3683,0.423552,0.22338,0.330759,0.069515,0.109133,3.3253,1.8568,19.587772,-359.4085
2024-03-01 15:00:54,42.9967,33.3683,0.411952,0.23148,0.328759,0.069515,0.109033,3.3253,1.8568,19.606771,-359.42706
2024-03-01 15:00:55,42.9967,33.3683,0.425852,0.22338,0.328759,0.069515,0.109033,3.3253,1.8568,19.625671,-359.40598
2024-03-01 15:00:56,42.9967,33.3683,0.439752,0.22738,0.328759,0.069515,0.108933,3.3253,1.8568,19.644571,-359.35602
2024-03-01 15:00:57,42.9967,33.3683,0.449052,0.23148,0.330759,0.069515,0.108833,3.3253,1.8568,19.66357,-359.3779
2024-03-01 15:00:58,42.9967,33.3683,0.402752,0.23148,0.328759,0.069515,0.108833,3.3253,1.8568,19.66357,-359.28287
2024-03-01 15:00:59,42.9967,33.3683,0.414352,0.23148,0.328759,0.069415,0.108733,3.3253,1.8568,19.68247,-359.37387
2024-03-01 15:01:00,42.9967,33.3683,0.416652,0.22738,0.328759,0.069515,0.108733,3.3253,1.8568,19.70137,-359.63852
2024-03-01 15:01:01,42.9967,33.3683,0.402752,0.22738,0.330759,0.069415,0.108733,3.3253,1.8568,19.72037,-359.59747
2024-03-01 15:01:02,42.9967,33.3683,0.398052,0.22738,0.328759,0.069415,0.108633,3.3253,1.8568,19.73927,-359.2121
2024-03-01 15:01:03,42.9967,33.3683,0.405052,0.23958,0.330759,0.069315,0.108533,3.3253,1.8568,19.73927,-358.99286
2024-03-01 15:01:04,42.9967,33.3683,0.421252,0.23148,0.328759,0.069315,0.108533,3.3253,1.8568,19.75817,-359.47144
2024-03-01 15:01:05,42.9967,33.3683,0.398052,0.22738,0.328759,0.069315,0.108533,3.3253,1.8568,19.777168,-359.7721
2024-03-01 15:01:06,42.9967,33.3683,0.418952,0.23548,0.328759,0.069315,0.108433,3.3253,1.8568,19.796068,-359.08597
2024-03-01 15:01:07,42.9967,33.3683,0.398052,0.22738,0.326759,0.069315,0.108333,3.3253,1.8568,19.814968,-358.47275
2024-03-01 15:01:08,42.9967,33.3683,0.411952,0.23148,0.326759,0.069315,0.108333,3.3253,1.8568,19.814968,-358.7659
2024-03-01 15:01:09,42.9967,33.3683,0.414352,0.22738,0.330759,0.069315,0.108333,3.3253,1.8568,19.833868,-359.25568
2024-03-01 15:01:10,42.9967,33.3683,0.407352,0.23148,0.328759,0.069315,0.108233,3.3253,1.8568,19.852867,-358.6935
2024-03-01 15:01:11,42.9967,33.3683,0.425852,0.23548,0.328759,0.069415,0.108233,3.3253,1.8568,19.871767,-358.2888
2024-03-01 15:01:12,42.9967,33.3683,0.421252,0.23148,0.326759,0.069315,0.108133,3.3253,1.8568,19.871767,-358.78445
2024-03-01 15:01:13,42.9967,33.3683,0.398052,0.23548,0.328759,0.069315,0.108133,3.3253,1.8568,19.890667,-358.85718
2024-03-01 15:01:14,42.9967,33.3683,0.411952,0.23148,0.328759,0.069315,0.108033,3.3253,1.8568,19.909666,-358.3337
2024-03-01 15:01:15,42.9967,33.3683,0.428152,0.22338,0.328759,0.069315,0.108033,3.3253,1.8568,19.928566,-358.61337
2024-03-01 15:01:16,42.9967,33.3683,0.421252,0.23148,0.328759,0.069315,0.108033,3.3253,1.8568,19.947466,-359.13452
2024-03-01 15:01:17,42.9967,33.3683,0.423552,0.23148,0.328759,0.069415,0.107933,3.3253,1.8568,19.947466,-358.66122
2024-03-01 15:01:18,42.9967,33.3683,0.407352,0.23148,0.326759,0.069315,0.107933,3.3253,1.8568,19.966465,-358.654
2024-03-01 15:01:19,42.9967,33.3683,0.425852,0.22738,0.328759,0.069315,0.107933,3.3253,1.8568,19.985365,-359.24936
2024-03-01 15:01:20,42.9967,33.3683,0.411952,0.22738,0.328759,0.069315,0.107833,3.3253,1.8568,19.985365,-358.8251
2024-03-01 15:01:21,42.9967,33.3683,0.405052,0.23148,0.328759,0.069315,0.107833,3.3253,1.8568,20.004265,-358.29446
2024-03-01 15:01:22,42.9967,33.3683,0.411952,0.22738,0.326759,0.069315,0.107833,3.3253,1.8568,20.023264,-358.77472
2024-03-01 15:01:23,42.9967,33.3683,0.421252,0.23148,0.328759,0.069315,0.107833,3.3253,1.8568,20.042164,-358.67157
2024-03-01 15:01:24,42.9967,33.3683,0.409652,0.22338,0.328759,0.069415,0.107833,3.3253,1.8568,20.042164,-358.02853
2024-03-01 15:01:25,42.9967,33.3683,0.432852,0.22338,0.328759,0.069315,0.107833,3.3253,1.8568,20.061064,-358.31802
2024-03-01 15:01:26,42.9967,33.3683,0.411952,0.22338,0.328759,0.069315,0.107833,3.3253,1.8568,20.079964,-358.16116
2024-03-01 15:01:27,42.9967,33.3683,0.418952,0.22738,0.330759,0.069315,0.107833,3.3253,1.8568,20.079964,-358.1008
2024-03-01 15:01:28,42.9967,33.3683,0.435152,0.23148,0.326759,0.069315,0.107833,3.3253,1.8568,20.098963,-357.9597
2024-03-01 15:01:29,42.9967,33.3683,0.425852,0.22338,0.328759,0.069315,0.107833,3.3253,1.8568,20.117863,-357.60297
2024-03-01 15:01:30,42.9967,33.3683,0.425852,0.22338,0.328759,0.069315,0.107833,3.3253,1.8568,20.136763,-357.0657
2024-03-01 15:01:31,42.9967,33.3683,0.421252,0.22738,0.328759,0.069315,0.107933,3.3253,1.8568,20.136763,-354.28244
2024-03-01 15:01:32,42.9967,33.3683,0.407352,0.23148,0.328759,0.069315,0.109233,3.3253,1.8568,20.155762,-346.44977
2024-03-01 15:01:33,42.9967,33.3683,0.430552,0.22738,0.328759,0.069315,0.110733,3.3253,1.8568,20.174662,-339.017
2024-03-01 15:01:34,42.9967,33.3683,0.414352,0.23148,0.328759,0.069315,0.111133,3.3253,1.8568,20.174662,-334.7513
2024-03-01 15:01:35,42.9967,33.3683,0.423552,0.22738,0.328759,0.069315,0.111333,3.3253,1.8568,20.193562,-334.7535
2024-03-01 15:01:36,42.9967,33.3683,0.402752,0.22738,0.328759,0.069315,0.111433,3.3253,1.8568,20.21256,-336.26755
2024-03-01 15:01:37,42.9967,33.3683,0.409652,0.22338,0.328759,0.069315,0.111533,3.3253,1.8568,20.21256,-337.4538
2024-03-01 15:01:38,42.9967,33.3683,0.442052,0.22338,0.328759,0.069315,0.111633,3.3253,1.8568,20.23146,-338.22958
2024-03-01 15:01:39,42.9967,33.3683,0.402752,0.23148,0.328759,0.069315,0.111933,3.3253,1.8568,20.25036,-338.92712
2024-03-01 15:01:40,42.9967,33.3683,0.398052,0.22338,0.328759,0.069315,0.112233,3.3253,1.8568,20.26926,-339.8643
2024-03-01 15:01:41,42.9967,33.3683,0.407352,0.23148,0.326759,0.069315,0.112533,3.3253,1.8568,20.26926,-339.46274
2024-03-01 15:01:42,42.9967,33.3683,0.416652,0.22338,0.328759,0.069315,0.112733,3.3253,1.8568,20.28826,-339.8173
2024-03-01 15:01:43,42.9967,33.3683,0.430552,0.22738,0.328759,0.069315,0.112833,3.3253,1.8568,20.30716,-337.73184
2024-03-01 15:01:44,42.9967,33.3683,0.411952,0.22338,0.328759,0.069315,0.113033,3.3253,1.8568,20.30716,-337.1962
2024-03-01 15:01:45,42.9967,33.3683,0.405052,0.23148,0.328759,0.069215,0.113033,3.3253,1.8568,20.32606,-337.5478
2024-03-01 15:01:46,42.9967,33.3683,0.425852,0.22338,0.328759,0.069315,0.113133,3.3253,1.8568,20.345058,-338.43634
2024-03-01 15:01:47,42.9967,33.3683,0.402752,0.22338,0.328759,0.069315,0.113133,3.3253,1.8568,20.345058,-340.04297
2024-03-01 15:01:48,42.9967,33.3683,0.407352,0.22738,0.328759,0.069315,0.113133,3.3253,1.8568,20.363958,-341.16614
2024-03-01 15:01:49,42.9967,33.3683,0.432852,0.21928,0.328759,0.069315,0.113233,3.3253,1.8568,20.382858,-342.00262
